State/Province,Country/Region,Lat,Long,ID
"Riverside County, CA",US,33.9533,-117.3961,16305
"Riverside County, CA",US,33.9533,-117.3961,16306
"Riverside County, CA",US,33.9533,-117.3961,16307
"Riverside County, CA",US,33.9533,-117.3961,16308
"Riverside County, CA",US,33.9533,-117.3961,16309
"Riverside County, CA",US,33.9533,-117.3961,16310
"Riverside County, CA",US,33.9533,-117.3961,16311
"Riverside County, CA",US,33.9533,-117.3961,16312
"Riverside County, CA",US,33.9533,-117.3961,16313
"Riverside County, CA",US,33.9533,-117.3961,16314
"Riverside County, CA",US,33.9533,-117.3961,16315
"Riverside County, CA",US,33.9533,-117.3961,16316
"Riverside County, CA",US,33.9533,-117.3961,16317
"Riverside County, CA",US,33.9533,-117.3961,16318
"Riverside County, CA",US,33.9533,-117.3961,16319
"Riverside County, CA",US,33.9533,-117.3961,16320
"Shelby County, TN",US,35.1269,-89.9253,16321
"Shelby County, TN",US,35.1269,-89.9253,16322
"Shelby County, TN",US,35.1269,-89.9253,16323
"Shelby County, TN",US,35.1269,-89.9253,16324
"Shelby County, TN",US,35.1269,-89.9253,16325
"Shelby County, TN",US,35.1269,-89.9253,16326
"Shelby County, TN",US,35.1269,-89.9253,16327
"Shelby County, TN",US,35.1269,-89.9253,16328
"Shelby County, TN",US,35.1269,-89.9253,16329
"Shelby County, TN",US,35.1269,-89.9253,16330
"Shelby County, TN",US,35.1269,-89.9253,16331
"Shelby County, TN",US,35.1269,-89.9253,16332
"Shelby County, TN",US,35.1269,-89.9253,16333
"Shelby County, TN",US,35.1269,-89.9253,16334
"Shelby County, TN",US,35.1269,-89.9253,16335
"Shelby County, TN",US,35.1269,-89.9253,16336
"Shelby County, TN",US,35.1269,-89.9253,16337
"Shelby County, TN",US,35.1269,-89.9253,16338
"Shelby County, TN",US,35.1269,-89.9253,16339
"Shelby County, TN",US,35.1269,-89.9253,16340
"Shelby County, TN",US,35.1269,-89.9253,16341
"Shelby County, TN",US,35.1269,-89.9253,16342
"Shelby County, TN",US,35.1269,-89.9253,16343
"Shelby County, TN",US,35.1269,-89.9253,16344
"Shelby County, TN",US,35.1269,-89.9253,16345
"Shelby County, TN",US,35.1269,-89.9253,16346
"Shelby County, TN",US,35.1269,-89.9253,16347
"Shelby County, TN",US,35.1269,-89.9253,16348
"Shelby County, TN",US,35.1269,-89.9253,16349
"Shelby County, TN",US,35.1269,-89.9253,16350
"Shelby County, TN",US,35.1269,-89.9253,16351
"Shelby County, TN",US,35.1269,-89.9253,16352
"Shelby County, TN",US,35.1269,-89.9253,16353
"Shelby County, TN",US,35.1269,-89.9253,16354
"Shelby County, TN",US,35.1269,-89.9253,16355
"Shelby County, TN",US,35.1269,-89.9253,16356
"Shelby County, TN",US,35.1269,-89.9253,16357
"Shelby County, TN",US,35.1269,-89.9253,16358
"Shelby County, TN",US,35.1269,-89.9253,16359
"Shelby County, TN",US,35.1269,-89.9253,16360
"Shelby County, TN",US,35.1269,-89.9253,16361
"Shelby County, TN",US,35.1269,-89.9253,16362
"Shelby County, TN",US,35.1269,-89.9253,16363
"Shelby County, TN",US,35.1269,-89.9253,16364
"Shelby County, TN",US,35.1269,-89.9253,16365
"Shelby County, TN",US,35.1269,-89.9253,16366
"Shelby County, TN",US,35.1269,-89.9253,16367
"Shelby County, TN",US,35.1269,-89.9253,16368
"Shelby County, TN",US,35.1269,-89.9253,16369
"Shelby County, TN",US,35.1269,-89.9253,16370
"Shelby County, TN",US,35.1269,-89.9253,16371
"Shelby County, TN",US,35.1269,-89.9253,16372
"Shelby County, TN",US,35.1269,-89.9253,16373
"Shelby County, TN",US,35.1269,-89.9253,16374
"Shelby County, TN",US,35.1269,-89.9253,16375
"Shelby County, TN",US,35.1269,-89.9253,16376
"Shelby County, TN",US,35.1269,-89.9253,16377
"Shelby County, TN",US,35.1269,-89.9253,16378
"Shelby County, TN",US,35.1269,-89.9253,16379
"Shelby County, TN",US,35.1269,-89.9253,16380
"St. Louis County, MO",US,38.6103,-90.4125,16381
"St. Louis County, MO",US,38.6103,-90.4125,16382
"St. Louis County, MO",US,38.6103,-90.4125,16383
"St. Louis County, MO",US,38.6103,-90.4125,16384
"St. Louis County, MO",US,38.6103,-90.4125,16385
"St. Louis County, MO",US,38.6103,-90.4125,16386
"St. Louis County, MO",US,38.6103,-90.4125,16387
"St. Louis County, MO",US,38.6103,-90.4125,16388
"St. Louis County, MO",US,38.6103,-90.4125,16389
"St. Louis County, MO",US,38.6103,-90.4125,16390
"St. Louis County, MO",US,38.6103,-90.4125,16391
"St. Louis County, MO",US,38.6103,-90.4125,16392
"St. Louis County, MO",US,38.6103,-90.4125,16393
"St. Louis County, MO",US,38.6103,-90.4125,16394
"St. Louis County, MO",US,38.6103,-90.4125,16395
"St. Louis County, MO",US,38.6103,-90.4125,16396
"St. Louis County, MO",US,38.6103,-90.4125,16397
"St. Louis County, MO",US,38.6103,-90.4125,16398
"St. Louis County, MO",US,38.6103,-90.4125,16399
"St. Louis County, MO",US,38.6103,-90.4125,16400
"St. Louis County, MO",US,38.6103,-90.4125,16401
"St. Louis County, MO",US,38.6103,-90.4125,16402
"St. Louis County, MO",US,38.6103,-90.4125,16403
"St. Louis County, MO",US,38.6103,-90.4125,16404
"St. Louis County, MO",US,38.6103,-90.4125,16405
"St. Louis County, MO",US,38.6103,-90.4125,16406
"St. Louis County, MO",US,38.6103,-90.4125,16407
"St. Louis County, MO",US,38.6103,-90.4125,16408
"St. Louis County, MO",US,38.6103,-90.4125,16409
"St. Louis County, MO",US,38.6103,-90.4125,16410
"St. Louis County, MO",US,38.6103,-90.4125,16411
"St. Louis County, MO",US,38.6103,-90.4125,16412
"St. Louis County, MO",US,38.6103,-90.4125,16413
"St. Louis County, MO",US,38.6103,-90.4125,16414
"St. Louis County, MO",US,38.6103,-90.4125,16415
"St. Louis County, MO",US,38.6103,-90.4125,16416
"St. Louis County, MO",US,38.6103,-90.4125,16417
"St. Louis County, MO",US,38.6103,-90.4125,16418
"St. Louis County, MO",US,38.6103,-90.4125,16419
"St. Louis County, MO",US,38.6103,-90.4125,16420
"St. Louis County, MO",US,38.6103,-90.4125,16421
"St. Louis County, MO",US,38.6103,-90.4125,16422
"St. Louis County, MO",US,38.6103,-90.4125,16423
"St. Louis County, MO",US,38.6103,-90.4125,16424
"St. Louis County, MO",US,38.6103,-90.4125,16425
"St. Louis County, MO",US,38.6103,-90.4125,16426
"St. Louis County, MO",US,38.6103,-90.4125,16427
"St. Louis County, MO",US,38.6103,-90.4125,16428
"St. Louis County, MO",US,38.6103,-90.4125,16429
"St. Louis County, MO",US,38.6103,-90.4125,16430
"St. Louis County, MO",US,38.6103,-90.4125,16431
"St. Louis County, MO",US,38.6103,-90.4125,16432
"St. Louis County, MO",US,38.6103,-90.4125,16433
"St. Louis County, MO",US,38.6103,-90.4125,16434
"St. Louis County, MO",US,38.6103,-90.4125,16435
"St. Louis County, MO",US,38.6103,-90.4125,16436
"St. Louis County, MO",US,38.6103,-90.4125,16437
"St. Louis County, MO",US,38.6103,-90.4125,16438
"St. Louis County, MO",US,38.6103,-90.4125,16439
"St. Louis County, MO",US,38.6103,-90.4125,16440
"Suffolk County, NY",US,40.9849,-72.6151,16441
"Suffolk County, NY",US,40.9849,-72.6151,16442
"Suffolk County, NY",US,40.9849,-72.6151,16443
"Suffolk County, NY",US,40.9849,-72.6151,16444
"Suffolk County, NY",US,40.9849,-72.6151,16445
"Suffolk County, NY",US,40.9849,-72.6151,16446
"Suffolk County, NY",US,40.9849,-72.6151,16447
"Suffolk County, NY",US,40.9849,-72.6151,16448
"Suffolk County, NY",US,40.9849,-72.6151,16449
"Suffolk County, NY",US,40.9849,-72.6151,16450
"Suffolk County, NY",US,40.9849,-72.6151,16451
"Suffolk County, NY",US,40.9849,-72.6151,16452
"Suffolk County, NY",US,40.9849,-72.6151,16453
"Suffolk County, NY",US,40.9849,-72.6151,16454
"Suffolk County, NY",US,40.9849,-72.6151,16455
"Suffolk County, NY",US,40.9849,-72.6151,16456
"Suffolk County, NY",US,40.9849,-72.6151,16457
"Suffolk County, NY",US,40.9849,-72.6151,16458
"Suffolk County, NY",US,40.9849,-72.6151,16459
"Suffolk County, NY",US,40.9849,-72.6151,16460
"Suffolk County, NY",US,40.9849,-72.6151,16461
"Suffolk County, NY",US,40.9849,-72.6151,16462
"Suffolk County, NY",US,40.9849,-72.6151,16463
"Suffolk County, NY",US,40.9849,-72.6151,16464
"Suffolk County, NY",US,40.9849,-72.6151,16465
"Suffolk County, NY",US,40.9849,-72.6151,16466
"Suffolk County, NY",US,40.9849,-72.6151,16467
"Suffolk County, NY",US,40.9849,-72.6151,16468
"Suffolk County, NY",US,40.9849,-72.6151,16469
"Suffolk County, NY",US,40.9849,-72.6151,16470
"Suffolk County, NY",US,40.9849,-72.6151,16471
"Suffolk County, NY",US,40.9849,-72.6151,16472
"Suffolk County, NY",US,40.9849,-72.6151,16473
"Suffolk County, NY",US,40.9849,-72.6151,16474
"Suffolk County, NY",US,40.9849,-72.6151,16475
"Suffolk County, NY",US,40.9849,-72.6151,16476
"Suffolk County, NY",US,40.9849,-72.6151,16477
"Suffolk County, NY",US,40.9849,-72.6151,16478
"Suffolk County, NY",US,40.9849,-72.6151,16479
"Suffolk County, NY",US,40.9849,-72.6151,16480
"Suffolk County, NY",US,40.9849,-72.6151,16481
"Suffolk County, NY",US,40.9849,-72.6151,16482
"Suffolk County, NY",US,40.9849,-72.6151,16483
"Suffolk County, NY",US,40.9849,-72.6151,16484
"Suffolk County, NY",US,40.9849,-72.6151,16485
"Suffolk County, NY",US,40.9849,-72.6151,16486
"Suffolk County, NY",US,40.9849,-72.6151,16487
"Suffolk County, NY",US,40.9849,-72.6151,16488
"Suffolk County, NY",US,40.9849,-72.6151,16489
"Suffolk County, NY",US,40.9849,-72.6151,16490
"Suffolk County, NY",US,40.9849,-72.6151,16491
"Suffolk County, NY",US,40.9849,-72.6151,16492
"Suffolk County, NY",US,40.9849,-72.6151,16493
"Suffolk County, NY",US,40.9849,-72.6151,16494
"Suffolk County, NY",US,40.9849,-72.6151,16495
"Suffolk County, NY",US,40.9849,-72.6151,16496
"Suffolk County, NY",US,40.9849,-72.6151,16497
"Suffolk County, NY",US,40.9849,-72.6151,16498
"Suffolk County, NY",US,40.9849,-72.6151,16499
"Suffolk County, NY",US,40.9849,-72.6151,16500
"Ulster County, NY",US,41.8586,-74.3118,16501
"Ulster County, NY",US,41.8586,-74.3118,16502
"Ulster County, NY",US,41.8586,-74.3118,16503
"Ulster County, NY",US,41.8586,-74.3118,16504
"Ulster County, NY",US,41.8586,-74.3118,16505
"Ulster County, NY",US,41.8586,-74.3118,16506
"Ulster County, NY",US,41.8586,-74.3118,16507
"Ulster County, NY",US,41.8586,-74.3118,16508
"Ulster County, NY",US,41.8586,-74.3118,16509
"Ulster County, NY",US,41.8586,-74.3118,16510
"Ulster County, NY",US,41.8586,-74.3118,16511
"Ulster County, NY",US,41.8586,-74.3118,16512
"Ulster County, NY",US,41.8586,-74.3118,16513
"Ulster County, NY",US,41.8586,-74.3118,16514
"Ulster County, NY",US,41.8586,-74.3118,16515
"Ulster County, NY",US,41.8586,-74.3118,16516
"Ulster County, NY",US,41.8586,-74.3118,16517
"Ulster County, NY",US,41.8586,-74.3118,16518
"Ulster County, NY",US,41.8586,-74.3118,16519
"Ulster County, NY",US,41.8586,-74.3118,16520
"Ulster County, NY",US,41.8586,-74.3118,16521
"Ulster County, NY",US,41.8586,-74.3118,16522
"Ulster County, NY",US,41.8586,-74.3118,16523
"Ulster County, NY",US,41.8586,-74.3118,16524
"Ulster County, NY",US,41.8586,-74.3118,16525
"Ulster County, NY",US,41.8586,-74.3118,16526
"Ulster County, NY",US,41.8586,-74.3118,16527
"Ulster County, NY",US,41.8586,-74.3118,16528
"Ulster County, NY",US,41.8586,-74.3118,16529
"Ulster County, NY",US,41.8586,-74.3118,16530
"Ulster County, NY",US,41.8586,-74.3118,16531
"Ulster County, NY",US,41.8586,-74.3118,16532
"Ulster County, NY",US,41.8586,-74.3118,16533
"Ulster County, NY",US,41.8586,-74.3118,16534
"Ulster County, NY",US,41.8586,-74.3118,16535
"Ulster County, NY",US,41.8586,-74.3118,16536
"Ulster County, NY",US,41.8586,-74.3118,16537
"Ulster County, NY",US,41.8586,-74.3118,16538
"Ulster County, NY",US,41.8586,-74.3118,16539
"Ulster County, NY",US,41.8586,-74.3118,16540
"Ulster County, NY",US,41.8586,-74.3118,16541
"Ulster County, NY",US,41.8586,-74.3118,16542
"Ulster County, NY",US,41.8586,-74.3118,16543
"Ulster County, NY",US,41.8586,-74.3118,16544
"Ulster County, NY",US,41.8586,-74.3118,16545
"Ulster County, NY",US,41.8586,-74.3118,16546
"Ulster County, NY",US,41.8586,-74.3118,16547
"Ulster County, NY",US,41.8586,-74.3118,16548
"Ulster County, NY",US,41.8586,-74.3118,16549
"Ulster County, NY",US,41.8586,-74.3118,16550
"Ulster County, NY",US,41.8586,-74.3118,16551
"Ulster County, NY",US,41.8586,-74.3118,16552
"Ulster County, NY",US,41.8586,-74.3118,16553
"Ulster County, NY",US,41.8586,-74.3118,16554
"Ulster County, NY",US,41.8586,-74.3118,16555
"Ulster County, NY",US,41.8586,-74.3118,16556
"Ulster County, NY",US,41.8586,-74.3118,16557
"Ulster County, NY",US,41.8586,-74.3118,16558
"Ulster County, NY",US,41.8586,-74.3118,16559
"Ulster County, NY",US,41.8586,-74.3118,16560
"Volusia County, FL",US,29.028,-81.0755,16561
"Volusia County, FL",US,29.028,-81.0755,16562
"Volusia County, FL",US,29.028,-81.0755,16563
"Volusia County, FL",US,29.028,-81.0755,16564
"Volusia County, FL",US,29.028,-81.0755,16565
"Volusia County, FL",US,29.028,-81.0755,16566
"Volusia County, FL",US,29.028,-81.0755,16567
"Volusia County, FL",US,29.028,-81.0755,16568
"Volusia County, FL",US,29.028,-81.0755,16569
"Volusia County, FL",US,29.028,-81.0755,16570
"Volusia County, FL",US,29.028,-81.0755,16571
"Volusia County, FL",US,29.028,-81.0755,16572
"Volusia County, FL",US,29.028,-81.0755,16573
"Volusia County, FL",US,29.028,-81.0755,16574
"Volusia County, FL",US,29.028,-81.0755,16575
"Volusia County, FL",US,29.028,-81.0755,16576
"Volusia County, FL",US,29.028,-81.0755,16577
"Volusia County, FL",US,29.028,-81.0755,16578
"Volusia County, FL",US,29.028,-81.0755,16579
"Volusia County, FL",US,29.028,-81.0755,16580
"Volusia County, FL",US,29.028,-81.0755,16581
"Volusia County, FL",US,29.028,-81.0755,16582
"Volusia County, FL",US,29.028,-81.0755,16583
"Volusia County, FL",US,29.028,-81.0755,16584
"Volusia County, FL",US,29.028,-81.0755,16585
"Volusia County, FL",US,29.028,-81.0755,16586
"Volusia County, FL",US,29.028,-81.0755,16587
"Volusia County, FL",US,29.028,-81.0755,16588
"Volusia County, FL",US,29.028,-81.0755,16589
"Volusia County, FL",US,29.028,-81.0755,16590
"Volusia County, FL",US,29.028,-81.0755,16591
"Volusia County, FL",US,29.028,-81.0755,16592
"Volusia County, FL",US,29.028,-81.0755,16593
"Volusia County, FL",US,29.028,-81.0755,16594
"Volusia County, FL",US,29.028,-81.0755,16595
"Volusia County, FL",US,29.028,-81.0755,16596
"Volusia County, FL",US,29.028,-81.0755,16597
"Volusia County, FL",US,29.028,-81.0755,16598
"Volusia County, FL",US,29.028,-81.0755,16599
"Volusia County, FL",US,29.028,-81.0755,16600
"Volusia County, FL",US,29.028,-81.0755,16601
"Volusia County, FL",US,29.028,-81.0755,16602
"Volusia County, FL",US,29.028,-81.0755,16603
"Volusia County, FL",US,29.028,-81.0755,16604
"Volusia County, FL",US,29.028,-81.0755,16605
"Volusia County, FL",US,29.028,-81.0755,16606
"Volusia County, FL",US,29.028,-81.0755,16607
"Volusia County, FL",US,29.028,-81.0755,16608
"Volusia County, FL",US,29.028,-81.0755,16609
"Volusia County, FL",US,29.028,-81.0755,16610
"Volusia County, FL",US,29.028,-81.0755,16611
"Volusia County, FL",US,29.028,-81.0755,16612
"Volusia County, FL",US,29.028,-81.0755,16613
"Volusia County, FL",US,29.028,-81.0755,16614
"Volusia County, FL",US,29.028,-81.0755,16615
"Volusia County, FL",US,29.028,-81.0755,16616
"Volusia County, FL",US,29.028,-81.0755,16617
"Volusia County, FL",US,29.028,-81.0755,16618
"Volusia County, FL",US,29.028,-81.0755,16619
"Volusia County, FL",US,29.028,-81.0755,16620
"Fairfax County, VA",US,38.9085,-77.2405,16621
"Fairfax County, VA",US,38.9085,-77.2405,16622
"Fairfax County, VA",US,38.9085,-77.2405,16623
"Fairfax County, VA",US,38.9085,-77.2405,16624
"Fairfax County, VA",US,38.9085,-77.2405,16625
"Fairfax County, VA",US,38.9085,-77.2405,16626
"Fairfax County, VA",US,38.9085,-77.2405,16627
"Fairfax County, VA",US,38.9085,-77.2405,16628
"Fairfax County, VA",US,38.9085,-77.2405,16629
"Fairfax County, VA",US,38.9085,-77.2405,16630
"Fairfax County, VA",US,38.9085,-77.2405,16631
"Fairfax County, VA",US,38.9085,-77.2405,16632
"Fairfax County, VA",US,38.9085,-77.2405,16633
"Fairfax County, VA",US,38.9085,-77.2405,16634
"Fairfax County, VA",US,38.9085,-77.2405,16635
"Fairfax County, VA",US,38.9085,-77.2405,16636
"Fairfax County, VA",US,38.9085,-77.2405,16637
"Fairfax County, VA",US,38.9085,-77.2405,16638
"Fairfax County, VA",US,38.9085,-77.2405,16639
"Fairfax County, VA",US,38.9085,-77.2405,16640
"Fairfax County, VA",US,38.9085,-77.2405,16641
"Fairfax County, VA",US,38.9085,-77.2405,16642
"Fairfax County, VA",US,38.9085,-77.2405,16643
"Fairfax County, VA",US,38.9085,-77.2405,16644
"Fairfax County, VA",US,38.9085,-77.2405,16645
"Fairfax County, VA",US,38.9085,-77.2405,16646
"Fairfax County, VA",US,38.9085,-77.2405,16647
"Fairfax County, VA",US,38.9085,-77.2405,16648
"Fairfax County, VA",US,38.9085,-77.2405,16649
"Fairfax County, VA",US,38.9085,-77.2405,16650
"Fairfax County, VA",US,38.9085,-77.2405,16651
"Fairfax County, VA",US,38.9085,-77.2405,16652
"Fairfax County, VA",US,38.9085,-77.2405,16653
"Fairfax County, VA",US,38.9085,-77.2405,16654
"Fairfax County, VA",US,38.9085,-77.2405,16655
"Fairfax County, VA",US,38.9085,-77.2405,16656
"Fairfax County, VA",US,38.9085,-77.2405,16657
"Fairfax County, VA",US,38.9085,-77.2405,16658
"Fairfax County, VA",US,38.9085,-77.2405,16659
"Fairfax County, VA",US,38.9085,-77.2405,16660
"Fairfax County, VA",US,38.9085,-77.2405,16661
"Fairfax County, VA",US,38.9085,-77.2405,16662
"Fairfax County, VA",US,38.9085,-77.2405,16663
"Fairfax County, VA",US,38.9085,-77.2405,16664
"Fairfax County, VA",US,38.9085,-77.2405,16665
"Fairfax County, VA",US,38.9085,-77.2405,16666
"Fairfax County, VA",US,38.9085,-77.2405,16667
"Fairfax County, VA",US,38.9085,-77.2405,16668
"Fairfax County, VA",US,38.9085,-77.2405,16669
"Fairfax County, VA",US,38.9085,-77.2405,16670
"Fairfax County, VA",US,38.9085,-77.2405,16671
"Fairfax County, VA",US,38.9085,-77.2405,16672
"Fairfax County, VA",US,38.9085,-77.2405,16673
"Fairfax County, VA",US,38.9085,-77.2405,16674
"Fairfax County, VA",US,38.9085,-77.2405,16675
"Fairfax County, VA",US,38.9085,-77.2405,16676
"Fairfax County, VA",US,38.9085,-77.2405,16677
"Fairfax County, VA",US,38.9085,-77.2405,16678
"Fairfax County, VA",US,38.9085,-77.2405,16679
"Fairfax County, VA",US,38.9085,-77.2405,16680
"Rockingham County, NH",US,42.9931,-71.0498,16681
"Rockingham County, NH",US,42.9931,-71.0498,16682
"Rockingham County, NH",US,42.9931,-71.0498,16683
"Rockingham County, NH",US,42.9931,-71.0498,16684
"Rockingham County, NH",US,42.9931,-71.0498,16685
"Rockingham County, NH",US,42.9931,-71.0498,16686
"Rockingham County, NH",US,42.9931,-71.0498,16687
"Rockingham County, NH",US,42.9931,-71.0498,16688
"Rockingham County, NH",US,42.9931,-71.0498,16689
"Rockingham County, NH",US,42.9931,-71.0498,16690
"Rockingham County, NH",US,42.9931,-71.0498,16691
"Rockingham County, NH",US,42.9931,-71.0498,16692
"Rockingham County, NH",US,42.9931,-71.0498,16693
"Rockingham County, NH",US,42.9931,-71.0498,16694
"Rockingham County, NH",US,42.9931,-71.0498,16695
"Rockingham County, NH",US,42.9931,-71.0498,16696
"Rockingham County, NH",US,42.9931,-71.0498,16697
"Rockingham County, NH",US,42.9931,-71.0498,16698
"Rockingham County, NH",US,42.9931,-71.0498,16699
"Rockingham County, NH",US,42.9931,-71.0498,16700
"Rockingham County, NH",US,42.9931,-71.0498,16701
"Rockingham County, NH",US,42.9931,-71.0498,16702
"Rockingham County, NH",US,42.9931,-71.0498,16703
"Rockingham County, NH",US,42.9931,-71.0498,16704
"Rockingham County, NH",US,42.9931,-71.0498,16705
"Rockingham County, NH",US,42.9931,-71.0498,16706
"Rockingham County, NH",US,42.9931,-71.0498,16707
"Rockingham County, NH",US,42.9931,-71.0498,16708
"Rockingham County, NH",US,42.9931,-71.0498,16709
"Rockingham County, NH",US,42.9931,-71.0498,16710
"Rockingham County, NH",US,42.9931,-71.0498,16711
"Rockingham County, NH",US,42.9931,-71.0498,16712
"Rockingham County, NH",US,42.9931,-71.0498,16713
"Rockingham County, NH",US,42.9931,-71.0498,16714
"Rockingham County, NH",US,42.9931,-71.0498,16715
"Rockingham County, NH",US,42.9931,-71.0498,16716
"Rockingham County, NH",US,42.9931,-71.0498,16717
"Rockingham County, NH",US,42.9931,-71.0498,16718
"Rockingham County, NH",US,42.9931,-71.0498,16719
"Rockingham County, NH",US,42.9931,-71.0498,16720
"Rockingham County, NH",US,42.9931,-71.0498,16721
"Rockingham County, NH",US,42.9931,-71.0498,16722
"Rockingham County, NH",US,42.9931,-71.0498,16723
"Rockingham County, NH",US,42.9931,-71.0498,16724
"Rockingham County, NH",US,42.9931,-71.0498,16725
"Rockingham County, NH",US,42.9931,-71.0498,16726
"Rockingham County, NH",US,42.9931,-71.0498,16727
"Rockingham County, NH",US,42.9931,-71.0498,16728
"Rockingham County, NH",US,42.9931,-71.0498,16729
"Rockingham County, NH",US,42.9931,-71.0498,16730
"Rockingham County, NH",US,42.9931,-71.0498,16731
"Rockingham County, NH",US,42.9931,-71.0498,16732
"Rockingham County, NH",US,42.9931,-71.0498,16733
"Rockingham County, NH",US,42.9931,-71.0498,16734
"Rockingham County, NH",US,42.9931,-71.0498,16735
"Rockingham County, NH",US,42.9931,-71.0498,16736
"Rockingham County, NH",US,42.9931,-71.0498,16737
"Rockingham County, NH",US,42.9931,-71.0498,16738
"Rockingham County, NH",US,42.9931,-71.0498,16739
"Rockingham County, NH",US,42.9931,-71.0498,16740
"Washington, D.C.",US,38.9072,-77.0369,16741
"Washington, D.C.",US,38.9072,-77.0369,16742
"Washington, D.C.",US,38.9072,-77.0369,16743
"Washington, D.C.",US,38.9072,-77.0369,16744
"Washington, D.C.",US,38.9072,-77.0369,16745
"Washington, D.C.",US,38.9072,-77.0369,16746
"Washington, D.C.",US,38.9072,-77.0369,16747
"Washington, D.C.",US,38.9072,-77.0369,16748
"Washington, D.C.",US,38.9072,-77.0369,16749
"Washington, D.C.",US,38.9072,-77.0369,16750
"Washington, D.C.",US,38.9072,-77.0369,16751
"Washington, D.C.",US,38.9072,-77.0369,16752
"Washington, D.C.",US,38.9072,-77.0369,16753
"Washington, D.C.",US,38.9072,-77.0369,16754
"Washington, D.C.",US,38.9072,-77.0369,16755
"Washington, D.C.",US,38.9072,-77.0369,16756
"Washington, D.C.",US,38.9072,-77.0369,16757
"Washington, D.C.",US,38.9072,-77.0369,16758
"Washington, D.C.",US,38.9072,-77.0369,16759
"Washington, D.C.",US,38.9072,-77.0369,16760
"Washington, D.C.",US,38.9072,-77.0369,16761
"Washington, D.C.",US,38.9072,-77.0369,16762
"Washington, D.C.",US,38.9072,-77.0369,16763
"Washington, D.C.",US,38.9072,-77.0369,16764
"Washington, D.C.",US,38.9072,-77.0369,16765
"Washington, D.C.",US,38.9072,-77.0369,16766
"Washington, D.C.",US,38.9072,-77.0369,16767
"Washington, D.C.",US,38.9072,-77.0369,16768
"Washington, D.C.",US,38.9072,-77.0369,16769
"Washington, D.C.",US,38.9072,-77.0369,16770
"Washington, D.C.",US,38.9072,-77.0369,16771
"Washington, D.C.",US,38.9072,-77.0369,16772
"Washington, D.C.",US,38.9072,-77.0369,16773
"Washington, D.C.",US,38.9072,-77.0369,16774
"Washington, D.C.",US,38.9072,-77.0369,16775
"Washington, D.C.",US,38.9072,-77.0369,16776
"Washington, D.C.",US,38.9072,-77.0369,16777
"Washington, D.C.",US,38.9072,-77.0369,16778
"Washington, D.C.",US,38.9072,-77.0369,16779
"Washington, D.C.",US,38.9072,-77.0369,16780
"Washington, D.C.",US,38.9072,-77.0369,16781
"Washington, D.C.",US,38.9072,-77.0369,16782
"Washington, D.C.",US,38.9072,-77.0369,16783
"Washington, D.C.",US,38.9072,-77.0369,16784
"Washington, D.C.",US,38.9072,-77.0369,16785
"Washington, D.C.",US,38.9072,-77.0369,16786
"Washington, D.C.",US,38.9072,-77.0369,16787
"Washington, D.C.",US,38.9072,-77.0369,16788
"Washington, D.C.",US,38.9072,-77.0369,16789
"Washington, D.C.",US,38.9072,-77.0369,16790
"Washington, D.C.",US,38.9072,-77.0369,16791
"Washington, D.C.",US,38.9072,-77.0369,16792
"Washington, D.C.",US,38.9072,-77.0369,16793
"Washington, D.C.",US,38.9072,-77.0369,16794
"Washington, D.C.",US,38.9072,-77.0369,16795
"Washington, D.C.",US,38.9072,-77.0369,16796
"Washington, D.C.",US,38.9072,-77.0369,16797
"Washington, D.C.",US,38.9072,-77.0369,16798
"Washington, D.C.",US,38.9072,-77.0369,16799
"Washington, D.C.",US,38.9072,-77.0369,16800
"Montgomery County, PA",US,40.229,-75.3879,16801
"Montgomery County, PA",US,40.229,-75.3879,16802
"Montgomery County, PA",US,40.229,-75.3879,16803
"Montgomery County, PA",US,40.229,-75.3879,16804
"Montgomery County, PA",US,40.229,-75.3879,16805
"Montgomery County, PA",US,40.229,-75.3879,16806
"Montgomery County, PA",US,40.229,-75.3879,16807
"Montgomery County, PA",US,40.229,-75.3879,16808
"Montgomery County, PA",US,40.229,-75.3879,16809
"Montgomery County, PA",US,40.229,-75.3879,16810
"Montgomery County, PA",US,40.229,-75.3879,16811
"Montgomery County, PA",US,40.229,-75.3879,16812
"Montgomery County, PA",US,40.229,-75.3879,16813
"Montgomery County, PA",US,40.229,-75.3879,16814
"Montgomery County, PA",US,40.229,-75.3879,16815
"Montgomery County, PA",US,40.229,-75.3879,16816
"Montgomery County, PA",US,40.229,-75.3879,16817
"Montgomery County, PA",US,40.229,-75.3879,16818
"Montgomery County, PA",US,40.229,-75.3879,16819
"Montgomery County, PA",US,40.229,-75.3879,16820
"Montgomery County, PA",US,40.229,-75.3879,16821
"Montgomery County, PA",US,40.229,-75.3879,16822
"Montgomery County, PA",US,40.229,-75.3879,16823
"Montgomery County, PA",US,40.229,-75.3879,16824
"Montgomery County, PA",US,40.229,-75.3879,16825
"Montgomery County, PA",US,40.229,-75.3879,16826
"Montgomery County, PA",US,40.229,-75.3879,16827
"Montgomery County, PA",US,40.229,-75.3879,16828
"Montgomery County, PA",US,40.229,-75.3879,16829
"Montgomery County, PA",US,40.229,-75.3879,16830
"Montgomery County, PA",US,40.229,-75.3879,16831
"Montgomery County, PA",US,40.229,-75.3879,16832
"Montgomery County, PA",US,40.229,-75.3879,16833
"Montgomery County, PA",US,40.229,-75.3879,16834
