State/Province,Country/Region,Lat,Long,ID,Dates,Confirm_Count,Death_Count,Recovered_Count
"Charleston County, SC",US,32.7957,-79.7848,17246,2/16/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17247,2/17/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17248,2/18/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17249,2/19/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17250,2/20/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17251,2/21/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17252,2/22/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17253,2/23/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17254,2/24/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17255,2/25/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17256,2/26/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17257,2/27/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17258,2/28/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17259,2/29/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17260,3/1/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17261,3/2/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17262,3/3/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17263,3/4/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17264,3/5/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17265,3/6/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17266,3/7/2020,1,0,0
"Charleston County, SC",US,32.7957,-79.7848,17267,3/8/2020,1,0,0
"Charleston County, SC",US,32.7957,-79.7848,17268,3/9/2020,1,0,0
"Charleston County, SC",US,32.7957,-79.7848,17269,3/10/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17270,3/11/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17271,3/12/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17272,3/13/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17273,3/14/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17274,3/15/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17275,3/16/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17276,3/17/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17277,3/18/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17278,3/19/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17279,3/20/2020,0,0,0
"Charleston County, SC",US,32.7957,-79.7848,17280,3/21/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17281,1/22/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17282,1/23/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17283,1/24/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17284,1/25/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17285,1/26/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17286,1/27/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17287,1/28/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17288,1/29/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17289,1/30/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17290,1/31/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17291,2/1/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17292,2/2/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17293,2/3/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17294,2/4/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17295,2/5/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17296,2/6/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17297,2/7/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17298,2/8/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17299,2/9/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17300,2/10/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17301,2/11/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17302,2/12/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17303,2/13/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17304,2/14/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17305,2/15/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17306,2/16/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17307,2/17/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17308,2/18/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17309,2/19/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17310,2/20/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17311,2/21/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17312,2/22/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17313,2/23/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17314,2/24/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17315,2/25/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17316,2/26/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17317,2/27/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17318,2/28/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17319,2/29/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17320,3/1/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17321,3/2/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17322,3/3/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17323,3/4/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17324,3/5/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17325,3/6/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17326,3/7/2020,1,0,0
"Clark County, WA",US,45.7466,-122.5194,17327,3/8/2020,1,0,0
"Clark County, WA",US,45.7466,-122.5194,17328,3/9/2020,1,0,0
"Clark County, WA",US,45.7466,-122.5194,17329,3/10/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17330,3/11/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17331,3/12/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17332,3/13/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17333,3/14/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17334,3/15/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17335,3/16/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17336,3/17/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17337,3/18/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17338,3/19/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17339,3/20/2020,0,0,0
"Clark County, WA",US,45.7466,-122.5194,17340,3/21/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17341,1/22/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17342,1/23/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17343,1/24/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17344,1/25/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17345,1/26/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17346,1/27/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17347,1/28/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17348,1/29/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17349,1/30/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17350,1/31/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17351,2/1/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17352,2/2/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17353,2/3/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17354,2/4/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17355,2/5/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17356,2/6/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17357,2/7/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17358,2/8/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17359,2/9/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17360,2/10/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17361,2/11/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17362,2/12/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17363,2/13/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17364,2/14/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17365,2/15/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17366,2/16/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17367,2/17/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17368,2/18/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17369,2/19/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17370,2/20/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17371,2/21/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17372,2/22/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17373,2/23/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17374,2/24/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17375,2/25/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17376,2/26/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17377,2/27/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17378,2/28/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17379,2/29/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17380,3/1/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17381,3/2/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17382,3/3/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17383,3/4/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17384,3/5/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17385,3/6/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17386,3/7/2020,1,0,0
"Cobb County, GA",US,33.8999,-84.5641,17387,3/8/2020,1,0,0
"Cobb County, GA",US,33.8999,-84.5641,17388,3/9/2020,3,0,0
"Cobb County, GA",US,33.8999,-84.5641,17389,3/10/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17390,3/11/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17391,3/12/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17392,3/13/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17393,3/14/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17394,3/15/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17395,3/16/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17396,3/17/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17397,3/18/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17398,3/19/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17399,3/20/2020,0,0,0
"Cobb County, GA",US,33.8999,-84.5641,17400,3/21/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17401,1/22/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17402,1/23/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17403,1/24/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17404,1/25/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17405,1/26/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17406,1/27/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17407,1/28/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17408,1/29/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17409,1/30/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17410,1/31/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17411,2/1/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17412,2/2/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17413,2/3/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17414,2/4/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17415,2/5/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17416,2/6/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17417,2/7/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17418,2/8/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17419,2/9/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17420,2/10/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17421,2/11/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17422,2/12/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17423,2/13/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17424,2/14/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17425,2/15/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17426,2/16/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17427,2/17/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17428,2/18/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17429,2/19/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17430,2/20/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17431,2/21/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17432,2/22/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17433,2/23/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17434,2/24/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17435,2/25/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17436,2/26/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17437,2/27/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17438,2/28/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17439,2/29/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17440,3/1/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17441,3/2/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17442,3/3/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17443,3/4/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17444,3/5/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17445,3/6/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17446,3/7/2020,1,0,0
"Davis County, UT",US,40.9629,-112.0953,17447,3/8/2020,1,0,0
"Davis County, UT",US,40.9629,-112.0953,17448,3/9/2020,1,0,0
"Davis County, UT",US,40.9629,-112.0953,17449,3/10/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17450,3/11/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17451,3/12/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17452,3/13/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17453,3/14/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17454,3/15/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17455,3/16/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17456,3/17/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17457,3/18/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17458,3/19/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17459,3/20/2020,0,0,0
"Davis County, UT",US,40.9629,-112.0953,17460,3/21/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17461,1/22/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17462,1/23/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17463,1/24/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17464,1/25/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17465,1/26/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17466,1/27/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17467,1/28/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17468,1/29/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17469,1/30/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17470,1/31/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17471,2/1/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17472,2/2/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17473,2/3/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17474,2/4/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17475,2/5/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17476,2/6/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17477,2/7/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17478,2/8/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17479,2/9/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17480,2/10/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17481,2/11/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17482,2/12/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17483,2/13/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17484,2/14/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17485,2/15/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17486,2/16/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17487,2/17/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17488,2/18/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17489,2/19/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17490,2/20/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17491,2/21/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17492,2/22/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17493,2/23/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17494,2/24/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17495,2/25/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17496,2/26/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17497,2/27/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17498,2/28/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17499,2/29/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17500,3/1/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17501,3/2/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17502,3/3/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17503,3/4/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17504,3/5/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17505,3/6/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17506,3/7/2020,1,0,0
"El Paso County, CO",US,38.9108,-104.4723,17507,3/8/2020,1,0,0
"El Paso County, CO",US,38.9108,-104.4723,17508,3/9/2020,1,0,0
"El Paso County, CO",US,38.9108,-104.4723,17509,3/10/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17510,3/11/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17511,3/12/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17512,3/13/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17513,3/14/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17514,3/15/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17515,3/16/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17516,3/17/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17517,3/18/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17518,3/19/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17519,3/20/2020,0,0,0
"El Paso County, CO",US,38.9108,-104.4723,17520,3/21/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17521,1/22/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17522,1/23/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17523,1/24/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17524,1/25/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17525,1/26/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17526,1/27/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17527,1/28/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17528,1/29/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17529,1/30/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17530,1/31/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17531,2/1/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17532,2/2/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17533,2/3/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17534,2/4/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17535,2/5/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17536,2/6/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17537,2/7/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17538,2/8/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17539,2/9/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17540,2/10/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17541,2/11/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17542,2/12/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17543,2/13/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17544,2/14/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17545,2/15/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17546,2/16/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17547,2/17/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17548,2/18/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17549,2/19/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17550,2/20/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17551,2/21/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17552,2/22/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17553,2/23/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17554,2/24/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17555,2/25/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17556,2/26/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17557,2/27/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17558,2/28/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17559,2/29/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17560,3/1/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17561,3/2/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17562,3/3/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17563,3/4/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17564,3/5/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17565,3/6/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17566,3/7/2020,1,0,0
"Honolulu County, HI",US,21.307,-157.8584,17567,3/8/2020,1,0,0
"Honolulu County, HI",US,21.307,-157.8584,17568,3/9/2020,1,0,0
"Honolulu County, HI",US,21.307,-157.8584,17569,3/10/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17570,3/11/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17571,3/12/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17572,3/13/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17573,3/14/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17574,3/15/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17575,3/16/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17576,3/17/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17577,3/18/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17578,3/19/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17579,3/20/2020,0,0,0
"Honolulu County, HI",US,21.307,-157.8584,17580,3/21/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17581,1/22/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17582,1/23/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17583,1/24/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17584,1/25/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17585,1/26/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17586,1/27/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17587,1/28/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17588,1/29/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17589,1/30/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17590,1/31/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17591,2/1/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17592,2/2/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17593,2/3/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17594,2/4/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17595,2/5/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17596,2/6/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17597,2/7/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17598,2/8/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17599,2/9/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17600,2/10/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17601,2/11/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17602,2/12/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17603,2/13/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17604,2/14/2020,0,0,0
"Jackson County, OR ",US,42.3345,-122.7647,17605,2/15/2020,0,0,0
